26,Other Criminals,26.532000000000004,17.688000000000002,14.813700000000003,14.813700000000003,14.813700000000003,22.110000000000003,17.688000000000002,14.813700000000003,14.813700000000003
26,APTs,86.184,90.0,48.1194,86.184,57.45600000000001,71.82000000000001,71.82000000000001,90.0,57.45600000000001
26,Other Governments,30.080000000000002,45.120000000000005,25.192000000000004,45.120000000000005,45.120000000000005,37.6,30.080000000000002,30.080000000000002,25.192000000000004
26,Competitors,38.304,19.296000000000003,23.040000000000003,28.8,23.040000000000003,19.296000000000003,28.8,19.296000000000003,34.559999999999995
26,Anarchist Insider,41.8817,62.510000000000005,50.008,75.012,50.008,50.008,75.012,41.8817,75.012
26,Anarchist Outsider,90.0,90.0,90.0,58.81260000000001,70.224,90.0,70.224,87.78,90.0
26,Total,90.0,90.0,90.0,90.0,76.8,90.0,75.012,90.0,90.0
""
""
""
Dataset_ID,Threat Actor,Ransom,Service degradation,IP Theft,Reputation hit,Low quality Product,Data Loss,Privacy Breach,OT Failure,Resource Theft
27,Organized Crime,40.32000000000001,60.48,50.400000000000006,40.32000000000001,67.03200000000001,50.400000000000006,33.768,60.48,33.768
27,Other Criminals,79.80000000000001,53.2,44.555,53.2,66.5,44.555,53.2,66.5,66.5
27,APTs,41.28,23.048000000000002,41.28,41.28,27.52,27.52,27.52,45.75200000000001,23.048000000000002
27,Other Governments,89.11,89.11,89.11,89.11,59.703700000000005,90.0,90.0,71.28800000000001,59.703700000000005
27,Competitors,30.150000000000002,59.85,45.0,54.0,36.0,54.0,54.0,59.85,36.0
27,Anarchist Insider,23.342800000000004,46.3372,27.872000000000003,41.808,46.3372,23.342800000000004,27.872000000000003,34.84,34.84
27,Anarchist Outsider,59.85,30.150000000000002,36.0,54.0,59.85,45.0,59.85,54.0,54.0
27,Total,89.11,89.11,89.11,89.11,67.03200000000001,90.0,90.0,71.28800000000001,66.5
""
""
""
Dataset_ID,Threat Actor,Ransom,Service degradation,IP Theft,Reputation hit,Low quality Product,Data Loss,Privacy Breach,OT Failure,Resource Theft
28,Organized Crime,90.0,90.0,71.28800000000001,59.703700000000005,90.0,59.703700000000005,59.703700000000005,71.28800000000001,59.703700000000005
28,Other Criminals,39.368,39.368,29.6,29.6,35.52,19.832000000000004,39.368,39.368,19.832000000000004
28,APTs,24.0,30.0,36.0,36.0,30.0,36.0,24.0,30.0,39.900000000000006
28,Other Governments,56.0,37.52,67.2,37.52,44.800000000000004,44.800000000000004,37.52,74.48,56.0
28,Competitors,57.599999999999994,76.608,38.592000000000006,46.080000000000005,69.11999999999999,46.080000000000005,76.608,57.599999999999994,38.592000000000006
28,Anarchist Insider,39.6,47.52,47.52,31.68,47.52,26.532000000000004,31.68,47.52,31.68
28,Anarchist Outsider,24.689500000000002,44.220000000000006,24.689500000000002,29.48,36.85,29.48,49.01050000000001,36.85,24.689500000000002
28,Total,90.0,90.0,71.28800000000001,59.703700000000005,90.0,59.703700000000005,76.608,74.48,59.703700000000005
""
""
""
Dataset_ID,Threat Actor,Ransom,Service degradation,IP Theft,Reputation hit,Low quality Product,Data Loss,Privacy Breach,OT Failure,Resource Theft
29,Organized Crime,32.160000000000004,32.160000000000004,25.728000000000005,25.728000000000005,32.160000000000004,38.592,21.547200000000004,42.772800000000004,38.592
29,Other Criminals,45.120000000000005,50.00800000000001,45.120000000000005,25.192000000000004,25.192000000000004,25.192000000000004,37.6,25.192000000000004,50.00800000000001
29,APTs,63.680400000000006,57.455999999999996,38.304,32.079600000000006,47.88,47.88,57.455999999999996,63.680400000000006,38.304
29,Other Governments,73.416,81.36940000000001,61.18000000000001,73.416,81.36940000000001,73.416,73.416,73.416,40.9906
29,Competitors,29.440000000000005,24.656000000000002,44.16,29.440000000000005,24.656000000000002,29.440000000000005,48.94400000000001,44.16,44.16
29,Anarchist Insider,62.37700000000001,56.28,46.900000000000006,46.900000000000006,37.52,31.423000000000005,31.423000000000005,56.28,46.900000000000006
29,Anarchist Outsider,36.44800000000001,30.5252,54.672,54.672,45.56,45.56,60.5948,30.5252,54.672
29,Total,73.416,81.36940000000001,61.18000000000001,73.416,81.36940000000001,73.416,73.416,73.416,54.672
""
""
""
Dataset_ID,Threat Actor,Ransom,Service degradation,IP Theft,Reputation hit,Low quality Product,Data Loss,Privacy Breach,OT Failure,Resource Theft
30,Organized Crime,47.22830000000001,47.22830000000001,23.791700000000006,47.22830000000001,47.22830000000001,35.510000000000005,47.22830000000001,35.510000000000005,23.791700000000006
30,Other Criminals,40.0,40.0,40.0,53.2,40.0,40.0,26.8,32.0,53.2
30,APTs,50.00800000000001,37.6,25.192000000000004,25.192000000000004,37.6,45.120000000000005,50.00800000000001,50.00800000000001,30.080000000000002
30,Other Governments,30.552000000000003,25.587300000000006,25.587300000000006,38.190000000000005,38.190000000000005,50.7927,25.587300000000006,25.587300000000006,25.587300000000006
30,Competitors,26.240000000000006,32.800000000000004,26.240000000000006,21.976000000000003,43.624,21.976000000000003,39.36,39.36,39.36
30,Anarchist Insider,23.200000000000003,15.544,15.544,15.544,30.856,18.560000000000002,15.544,18.560000000000002,23.200000000000003
30,Anarchist Outsider,67.032,50.4,67.032,40.32,67.032,33.768,60.48,60.48,50.4
30,Total,67.032,50.4,67.032,53.2,67.032,50.7927,60.48,60.48,53.2
""
""
""
Dataset_ID,Threat Actor,Ransom,Service degradation,IP Theft,Reputation hit,Low quality Product,Data Loss,Privacy Breach,OT Failure,Resource Theft
31,Organized Crime,41.8817,62.510000000000005,62.510000000000005,41.8817,83.13830000000002,83.13830000000002,75.012,75.012,75.012
31,Other Criminals,77.75999999999999,43.416,86.18400000000001,51.84,64.8,43.416,51.84,43.416,77.75999999999999
31,APTs,34.304,34.304,57.03040000000001,28.729600000000005,28.729600000000005,42.88,57.03040000000001,34.304,28.729600000000005
31,Other Governments,31.200000000000003,31.200000000000003,20.904000000000003,24.960000000000004,37.44,41.49600000000001,24.960000000000004,41.49600000000001,20.904000000000003
31,Competitors,52.8,44.0,58.52,58.52,29.48,44.0,52.8,52.8,35.2
31,Anarchist Insider,36.18,20.2005,36.18,40.099500000000006,30.150000000000002,40.099500000000006,20.2005,30.150000000000002,40.099500000000006
31,Anarchist Outsider,88.44500000000001,88.44500000000001,53.2,88.44500000000001,79.80000000000001,66.5,44.555,66.5,88.44500000000001
31,Total,88.44500000000001,88.44500000000001,86.18400000000001,88.44500000000001,83.13830000000002,83.13830000000002,75.012,75.012,88.44500000000001
""
""
""
Dataset_ID,Threat Actor,Ransom,Service degradation,IP Theft,Reputation hit,Low quality Product,Data Loss,Privacy Breach,OT Failure,Resource Theft
32,Organized Crime,65.28,90.0,65.28,54.672000000000004,90.0,90.0,65.28,90.0,65.28
32,Other Criminals,31.188500000000005,28.14,28.14,28.14,28.14,31.188500000000005,15.711500000000003,23.450000000000003,23.450000000000003
32,APTs,30.080000000000002,25.192000000000004,50.00800000000001,45.120000000000005,37.6,30.080000000000002,45.120000000000005,50.00800000000001,50.00800000000001
32,Other Governments,44.160000000000004,55.199999999999996,73.41600000000001,36.984,44.160000000000004,73.41600000000001,66.24,36.984,73.41600000000001
32,Competitors,41.28,34.4,41.28,23.048000000000002,27.52,41.28,41.28,23.048000000000002,41.28
32,Anarchist Insider,33.6,18.76,22.400000000000002,28.0,22.400000000000002,37.24,22.400000000000002,37.24,22.400000000000002
32,Anarchist Outsider,82.07999999999998,90.0,45.828,68.39999999999999,54.72,68.39999999999999,68.39999999999999,82.07999999999998,54.72
32,Total,82.07999999999998,90.0,73.41600000000001,68.39999999999999,90.0,90.0,68.39999999999999,90.0,73.41600000000001
""
""
""
Dataset_ID,Threat Actor,Ransom,Service degradation,IP Theft,Reputation hit,Low quality Product,Data Loss,Privacy Breach,OT Failure,Resource Theft
33,Organized Crime,17.956000000000003,32.160000000000004,26.8,17.956000000000003,26.8,35.644000000000005,21.44,17.956000000000003,21.44
33,Other Criminals,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
33,APTs,70.224,42.24,52.8,35.376,52.8,42.24,70.224,63.35999999999999,70.224
33,Other Governments,29.48,35.2,58.52,35.2,35.2,44.0,52.8,58.52,44.0
33,Competitors,83.52,83.52,46.632,46.632,69.6,83.52,69.6,69.6,46.632
33,Anarchist Insider,23.584000000000003,42.24,23.584000000000003,28.160000000000004,23.584000000000003,35.2,46.816,42.24,35.2
33,Anarchist Outsider,36.85,44.0,55.0,36.85,44.0,36.85,66.0,73.15,44.0
33,Total,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
""
""
""
Dataset_ID,Threat Actor,Ransom,Service degradation,IP Theft,Reputation hit,Low quality Product,Data Loss,Privacy Breach,OT Failure,Resource Theft
34,Organized Crime,86.184,86.184,86.184,57.45600000000001,71.82000000000001,48.1194,86.184,71.82000000000001,71.82000000000001
34,Other Criminals,24.8,24.8,41.230000000000004,24.8,41.230000000000004,41.230000000000004,41.230000000000004,20.77,37.199999999999996
34,APTs,48.96,40.800000000000004,27.336000000000002,54.264,27.336000000000002,32.64000000000001,48.96,40.800000000000004,40.800000000000004
34,Other Governments,70.49000000000001,90.0,84.588,47.22830000000001,84.588,90.0,70.49000000000001,70.49000000000001,90.0
34,Competitors,21.098300000000002,21.098300000000002,25.192000000000004,31.490000000000002,37.788000000000004,41.88170000000001,37.788000000000004,37.788000000000004,25.192000000000004
34,Anarchist Insider,47.22830000000001,47.22830000000001,47.22830000000001,70.49000000000001,56.39200000000001,90.0,56.39200000000001,56.39200000000001,90.0
34,Anarchist Outsider,28.14,28.14,33.6,33.6,33.6,50.4,55.86,33.6,55.86
34,Total,86.184,90.0,86.184,70.49000000000001,84.588,90.0,86.184,71.82000000000001,90.0
""
""
""
Dataset_ID,Threat Actor,Ransom,Service degradation,IP Theft,Reputation hit,Low quality Product,Data Loss,Privacy Breach,OT Failure,Resource Theft
35,Organized Crime,37.52,56.0,37.52,56.0,37.52,74.48,37.52,56.0,67.2
35,Other Criminals,53.0,63.599999999999994,70.49000000000001,53.0,70.49000000000001,42.400000000000006,42.400000000000006,35.510000000000005,42.400000000000006
35,APTs,46.632,83.52,46.632,46.632,90.0,69.6,90.0,69.6,69.6
35,Other Governments,53.2,26.8,53.2,26.8,32.0,32.0,32.0,32.0,32.0
35,Competitors,26.8,40.2,40.2,40.2,26.8,44.555,40.2,44.555,26.8
35,Anarchist Insider,42.24,52.8,42.24,63.35999999999999,35.376,63.35999999999999,42.24,52.8,35.376
35,Anarchist Outsider,37.52,45.02400000000001,25.138400000000004,25.138400000000004,49.90160000000001,45.02400000000001,37.52,25.138400000000004,37.52
35,Total,53.2,83.52,70.49000000000001,63.35999999999999,90.0,74.48,90.0,69.6,69.6
""
""
""
Dataset_ID,Threat Actor,Ransom,Service degradation,IP Theft,Reputation hit,Low quality Product,Data Loss,Privacy Breach,OT Failure,Resource Theft
36,Organized Crime,27.872000000000003,55.328,41.6,27.872000000000003,41.6,41.6,55.328,33.28,49.92
36,Other Criminals,56.4,31.490000000000002,31.490000000000002,31.490000000000002,31.490000000000002,56.4,56.4,62.510000000000005,37.6
36,APTs,90.0,64.90400000000001,81.13000000000001,90.0,54.35710000000001,90.0,90.0,90.0,54.35710000000001
36,Other Governments,58.52,44.0,35.2,52.8,52.8,52.8,52.8,58.52,58.52
36,Competitors,16.0,16.0,24.0,26.6,24.0,24.0,20.0,26.6,16.0
36,Anarchist Insider,49.044000000000004,87.84,87.84,49.044000000000004,58.56,58.56,58.56,49.044000000000004,58.56
36,Anarchist Outsider,55.328,49.92,55.328,33.28,55.328,41.6,27.872000000000003,49.92,55.328
36,Total,90.0,87.84,87.84,90.0,58.56,90.0,90.0,90.0,58.56
""
""
""
Dataset_ID,Threat Actor,Ransom,Service degradation,IP Theft,Reputation hit,Low quality Product,Data Loss,Privacy Breach,OT Failure,Resource Theft
37,Organized Crime,22.893900000000002,22.893900000000002,22.893900000000002,41.004,27.336000000000006,41.004,41.004,34.17,22.893900000000002
37,Other Criminals,90.0,71.28800000000001,90.0,90.0,59.703700000000005,71.28800000000001,90.0,90.0,71.28800000000001
37,APTs,47.0,62.510000000000005,37.6,62.510000000000005,47.0,47.0,62.510000000000005,56.4,31.490000000000002
37,Other Governments,70.49000000000001,42.400000000000006,42.400000000000006,35.510000000000005,53.0,63.599999999999994,42.400000000000006,63.599999999999994,35.510000000000005
37,Competitors,23.791700000000006,28.408000000000005,23.791700000000006,42.612,28.408000000000005,23.791700000000006,28.408000000000005,28.408000000000005,47.22830000000001
37,Anarchist Insider,57.599999999999994,86.39999999999999,86.39999999999999,72.0,86.39999999999999,48.24,86.39999999999999,90.0,57.599999999999994
37,Anarchist Outsider,34.17,40.800000000000004,67.83,40.800000000000004,67.83,67.83,67.83,51.0,34.17
37,Total,90.0,86.39999999999999,90.0,90.0,86.39999999999999,71.28800000000001,90.0,90.0,71.28800000000001
""
""
""
Dataset_ID,Threat Actor,Ransom,Service degradation,IP Theft,Reputation hit,Low quality Product,Data Loss,Privacy Breach,OT Failure,Resource Theft
38,Organized Crime,51.0,51.0,51.0,51.0,34.17,61.199999999999996,51.0,40.800000000000004,61.199999999999996
38,Other Criminals,49.21,29.6,24.790000000000003,37.0,37.0,44.4,29.6,49.21,29.6
38,APTs,69.6,46.400000000000006,46.400000000000006,58.0,46.400000000000006,46.400000000000006,46.400000000000006,58.0,69.6
38,Other Governments,30.080000000000002,45.120000000000005,25.192000000000004,50.00800000000001,25.192000000000004,50.00800000000001,25.192000000000004,50.00800000000001,37.6
38,Competitors,45.752,76.0627,45.752,76.0627,45.752,45.752,76.0627,38.3173,68.628
38,Anarchist Insider,61.0,48.800000000000004,61.0,81.13000000000001,61.0,81.13000000000001,81.13000000000001,81.13000000000001,40.870000000000005
38,Anarchist Outsider,28.944000000000003,51.84,28.944000000000003,34.56,57.45600000000001,28.944000000000003,43.2,34.56,34.56
38,Total,69.6,76.0627,61.0,81.13000000000001,61.0,81.13000000000001,81.13000000000001,81.13000000000001,69.6
""
""
""
Dataset_ID,Threat Actor,Ransom,Service degradation,IP Theft,Reputation hit,Low quality Product,Data Loss,Privacy Breach,OT Failure,Resource Theft
39,Organized Crime,20.904000000000003,20.904000000000003,31.356,26.130000000000003,26.130000000000003,26.130000000000003,17.5071,34.752900000000004,31.356
39,Other Criminals,44.22,52.8,52.8,87.78,87.78,87.78,44.22,52.8,87.78
39,APTs,45.0,30.150000000000002,54.0,36.0,30.150000000000002,54.0,54.0,54.0,54.0
39,Other Governments,31.624000000000002,52.5749,26.485100000000003,47.436,39.53,47.436,52.5749,39.53,47.436
39,Competitors,17.058200000000003,20.368000000000002,25.46,20.368000000000002,25.46,25.46,30.552000000000003,33.86180000000001,25.46
39,Anarchist Insider,54.26400000000001,45.4461,54.26400000000001,67.83,54.26400000000001,67.83,54.26400000000001,54.26400000000001,81.396
39,Anarchist Outsider,58.52000000000001,29.480000000000004,44.0,52.800000000000004,29.480000000000004,29.480000000000004,58.52000000000001,58.52000000000001,44.0
39,Total,58.52000000000001,52.8,54.26400000000001,87.78,87.78,87.78,58.52000000000001,58.52000000000001,87.78
""
""
""
Dataset_ID,Threat Actor,Ransom,Service degradation,IP Theft,Reputation hit,Low quality Product,Data Loss,Privacy Breach,OT Failure,Resource Theft
40,Organized Crime,27.336000000000006,41.004,22.893900000000002,41.004,34.17,45.4461,27.336000000000006,45.4461,27.336000000000006
40,Other Criminals,41.6,33.28,27.872000000000003,49.92,33.28,33.28,55.328,27.872000000000003,49.92
40,APTs,50.879999999999995,56.39200000000001,33.92000000000001,50.879999999999995,56.39200000000001,50.879999999999995,28.408000000000005,33.92000000000001,50.879999999999995
40,Other Governments,28.160000000000004,42.24,23.584000000000003,46.816,46.816,23.584000000000003,28.160000000000004,28.160000000000004,35.2
40,Competitors,36.984,20.6494,20.6494,30.82,24.656000000000006,24.656000000000006,24.656000000000006,30.82,20.6494
40,Anarchist Insider,31.088000000000005,26.0362,46.632,38.86,31.088000000000005,51.683800000000005,31.088000000000005,51.683800000000005,31.088000000000005
40,Anarchist Outsider,37.52,25.138400000000004,30.016000000000005,37.52,30.016000000000005,45.02400000000001,45.02400000000001,37.52,37.52
40,Total,50.879999999999995,56.39200000000001,46.632,50.879999999999995,56.39200000000001,51.683800000000005,55.328,51.683800000000005,50.879999999999995
""
""
""
Dataset_ID,Threat Actor,Ransom,Service degradation,IP Theft,Reputation hit,Low quality Product,Data Loss,Privacy Breach,OT Failure,Resource Theft
41,Organized Crime,32.160000000000004,57.6,38.400000000000006,38.400000000000006,57.6,57.6,63.84000000000001,38.400000000000006,32.160000000000004
41,Other Criminals,29.48,29.48,29.48,23.584000000000003,19.7516,19.7516,23.584000000000003,29.48,23.584000000000003
41,APTs,46.8,62.244,37.440000000000005,46.8,37.440000000000005,56.16,62.244,46.8,62.244
41,Other Governments,48.0,57.599999999999994,63.84,63.84,57.599999999999994,57.599999999999994,32.16,63.84,57.599999999999994
41,Competitors,62.4,69.16,69.16,62.4,52.0,34.84,34.84,69.16,41.6
41,Anarchist Insider,54.72,68.39999999999999,90.0,54.72,45.828,45.828,82.07999999999998,82.07999999999998,45.828
41,Anarchist Outsider,70.55999999999999,58.8,39.39600000000001,58.8,70.55999999999999,70.55999999999999,78.204,39.39600000000001,39.39600000000001
41,Total,70.55999999999999,69.16,90.0,63.84,70.55999999999999,70.55999999999999,82.07999999999998,82.07999999999998,62.244
""
""
""
Dataset_ID,Threat Actor,Ransom,Service degradation,IP Theft,Reputation hit,Low quality Product,Data Loss,Privacy Breach,OT Failure,Resource Theft
42,Organized Crime,28.944000000000003,34.56,51.84,51.84,43.2,43.2,57.45600000000001,28.944000000000003,28.944000000000003
42,Other Criminals,30.72,20.480000000000004,34.048,25.6,20.480000000000004,34.048,17.152,34.048,17.152
42,APTs,50.00800000000001,25.192000000000004,45.120000000000005,37.6,30.080000000000002,30.080000000000002,30.080000000000002,50.00800000000001,50.00800000000001
42,Other Governments,19.7516,35.376,23.584000000000003,23.584000000000003,39.208400000000005,39.208400000000005,19.7516,29.48,23.584000000000003
42,Competitors,79.80000000000001,88.44500000000001,79.80000000000001,79.80000000000001,66.5,79.80000000000001,53.2,53.2,66.5
42,Anarchist Insider,46.080000000000005,38.592000000000006,57.599999999999994,46.080000000000005,38.592000000000006,76.608,76.608,38.592000000000006,38.592000000000006
42,Anarchist Outsider,48.0,53.2,32.0,53.2,40.0,32.0,40.0,26.8,48.0
42,Total,79.80000000000001,88.44500000000001,79.80000000000001,79.80000000000001,66.5,79.80000000000001,76.608,53.2,66.5
""
""
""
Dataset_ID,Threat Actor,Ransom,Service degradation,IP Theft,Reputation hit,Low quality Product,Data Loss,Privacy Breach,OT Failure,Resource Theft
43,Organized Crime,90.0,58.52,58.52,90.0,73.15,87.78,87.78,73.15,90.0
43,Other Criminals,31.200000000000003,26.130000000000003,31.200000000000003,31.200000000000003,51.870000000000005,39.0,46.8,51.870000000000005,26.130000000000003
43,APTs,73.44,61.199999999999996,41.004,41.004,61.199999999999996,61.199999999999996,73.44,61.199999999999996,73.44
43,Other Governments,50.879999999999995,28.408000000000005,28.408000000000005,42.400000000000006,33.92000000000001,33.92000000000001,50.879999999999995,33.92000000000001,50.879999999999995
43,Competitors,48.1194,90.0,86.184,57.45600000000001,48.1194,71.82000000000001,48.1194,71.82000000000001,48.1194
43,Anarchist Insider,84.588,84.588,47.22830000000001,47.22830000000001,90.0,90.0,70.49000000000001,90.0,84.588
43,Anarchist Outsider,49.0,65.17,39.2,49.0,58.8,65.17,39.2,49.0,39.2
43,Total,90.0,90.0,86.184,90.0,90.0,90.0,87.78,90.0,90.0
""
""
""
Dataset_ID,Threat Actor,Ransom,Service degradation,IP Theft,Reputation hit,Low quality Product,Data Loss,Privacy Breach,OT Failure,Resource Theft
44,Organized Crime,22.512,26.880000000000003,33.6,33.6,22.512,33.6,40.32,22.512,22.512
44,Other Criminals,36.18,36.18,36.18,71.82,43.199999999999996,71.82,43.199999999999996,43.199999999999996,71.82
44,APTs,51.2,34.304,68.096,68.096,61.44,68.096,51.2,51.2,40.96000000000001
44,Other Governments,55.328,90.0,46.33720000000001,90.0,55.328,90.0,82.992,90.0,90.0
44,Competitors,29.6,35.52,35.52,23.680000000000003,23.680000000000003,35.52,19.832000000000004,39.368,39.368
44,Anarchist Insider,47.2,39.53,39.53,47.2,47.2,78.47,70.8,70.8,78.47
44,Anarchist Outsider,60.0,60.0,40.0,60.0,40.0,40.0,33.5,66.5,60.0
44,Total,60.0,90.0,68.096,90.0,61.44,90.0,82.992,90.0,90.0
""
""
""
Dataset_ID,Threat Actor,Ransom,Service degradation,IP Theft,Reputation hit,Low quality Product,Data Loss,Privacy Breach,OT Failure,Resource Theft
45,Organized Crime,89.376,59.58400000000001,59.58400000000001,59.58400000000001,90.0,74.48,89.376,59.58400000000001,90.0
45,Other Criminals,43.199999999999996,28.944,43.199999999999996,57.456,28.944,28.944,51.839999999999996,34.56,43.199999999999996
45,APTs,73.15,87.78,58.52,58.52,87.78,87.78,90.0,90.0,58.52
45,Other Governments,68.628,51.6,68.628,51.6,34.572,41.279999999999994,68.628,51.6,41.279999999999994
45,Competitors,17.956000000000003,26.8,26.8,32.160000000000004,35.644000000000005,32.160000000000004,35.644000000000005,26.8,35.644000000000005
45,Anarchist Insider,37.120000000000005,31.088,31.088,37.120000000000005,37.120000000000005,46.400000000000006,37.120000000000005,46.400000000000006,37.120000000000005
45,Anarchist Outsider,45.0,30.150000000000002,45.0,59.85,45.0,45.0,54.0,36.0,54.0
45,Total,89.376,87.78,68.628,59.85,90.0,87.78,90.0,90.0,90.0
""
""
""
Dataset_ID,Threat Actor,Ransom,Service degradation,IP Theft,Reputation hit,Low quality Product,Data Loss,Privacy Breach,OT Failure,Resource Theft
46,Organized Crime,90.0,90.0,90.0,90.0,54.672000000000004,65.28,54.672000000000004,54.672000000000004,65.28
46,Other Criminals,36.18,36.18,48.119400000000006,36.18,43.416000000000004,43.416000000000004,36.18,28.944000000000003,24.2406
46,APTs,85.2,47.57,56.800000000000004,47.57,71.0,56.800000000000004,56.800000000000004,56.800000000000004,56.800000000000004
46,Other Governments,23.048000000000002,19.3027,28.810000000000002,23.048000000000002,38.3173,23.048000000000002,19.3027,28.810000000000002,38.3173
46,Competitors,43.416000000000004,28.944000000000003,28.944000000000003,43.416000000000004,36.18,28.944000000000003,36.18,24.2406,24.2406
46,Anarchist Insider,37.44,37.44,24.960000000000004,20.904000000000003,31.200000000000003,24.960000000000004,41.49600000000001,37.44,31.200000000000003
46,Anarchist Outsider,52.13600000000001,78.204,43.66390000000001,43.66390000000001,86.6761,43.66390000000001,52.13600000000001,78.204,43.66390000000001
46,Total,90.0,90.0,90.0,90.0,86.6761,65.28,56.800000000000004,78.204,65.28
""
""
""
Dataset_ID,Threat Actor,Ransom,Service degradation,IP Theft,Reputation hit,Low quality Product,Data Loss,Privacy Breach,OT Failure,Resource Theft
47,Organized Crime,52.0,69.16,69.16,41.6,52.0,34.84,41.6,41.6,69.16
47,Other Criminals,32.97070000000001,32.97070000000001,49.21,65.44930000000001,39.368,59.052,39.368,65.44930000000001,49.21
47,APTs,36.0,45.0,45.0,30.150000000000002,36.0,30.150000000000002,54.0,54.0,36.0
47,Other Governments,53.46600000000001,32.160000000000004,48.24,32.160000000000004,53.46600000000001,32.160000000000004,40.2,26.934000000000005,48.24
47,Competitors,48.1194,48.1194,86.184,57.45600000000001,86.184,90.0,71.82000000000001,71.82000000000001,90.0
47,Anarchist Insider,38.0,45.6,30.400000000000002,30.400000000000002,25.46,30.400000000000002,45.6,30.400000000000002,38.0
47,Anarchist Outsider,52.8,87.78,87.78,87.78,87.78,66.0,52.8,44.22,52.8
47,Total,53.46600000000001,87.78,87.78,87.78,87.78,90.0,71.82000000000001,71.82000000000001,90.0
""
""
""
Dataset_ID,Threat Actor,Ransom,Service degradation,IP Theft,Reputation hit,Low quality Product,Data Loss,Privacy Breach,OT Failure,Resource Theft
48,Organized Crime,52.668,31.68,47.52,39.6,26.532000000000004,52.668,26.532000000000004,39.6,47.52
48,Other Criminals,35.84,44.800000000000004,35.84,59.584,53.760000000000005,53.760000000000005,59.584,53.760000000000005,59.584
48,APTs,81.396,73.44,61.199999999999996,48.96,41.004,73.44,73.44,41.004,48.96
48,Other Governments,21.098300000000002,21.098300000000002,25.192000000000004,41.88170000000001,21.098300000000002,21.098300000000002,31.490000000000002,37.788000000000004,21.098300000000002
48,Competitors,53.760000000000005,89.376,53.760000000000005,53.760000000000005,67.2,53.760000000000005,45.024,89.376,45.024
48,Anarchist Insider,27.872000000000003,23.342800000000004,46.3372,27.872000000000003,46.3372,41.808,27.872000000000003,23.342800000000004,46.3372
48,Anarchist Outsider,39.208400000000005,58.52,70.224,39.208400000000005,70.224,39.208400000000005,77.83160000000001,46.81600000000001,58.52
48,Total,81.396,89.376,70.224,59.584,70.224,73.44,77.83160000000001,89.376,59.584
""
""
""
Dataset_ID,Threat Actor,Ransom,Service degradation,IP Theft,Reputation hit,Low quality Product,Data Loss,Privacy Breach,OT Failure,Resource Theft
49,Organized Crime,48.96,48.96,54.264,54.264,40.800000000000004,27.336000000000002,48.96,48.96,40.800000000000004
49,Other Criminals,64.8,43.2,54.0,36.18,54.0,71.82000000000001,71.82000000000001,71.82000000000001,64.8
49,APTs,78.47,90.0,90.0,52.57490000000001,62.77600000000001,78.47,62.77600000000001,52.57490000000001,90.0
49,Other Governments,73.15,73.15,90.0,87.78,58.52,90.0,90.0,87.78,90.0
49,Competitors,35.2,35.2,35.2,44.0,29.480000000000004,44.0,52.800000000000004,29.480000000000004,35.2
49,Anarchist Insider,66.0,79.2,52.8,52.8,52.8,79.2,79.2,44.22,79.2
49,Anarchist Outsider,32.696000000000005,58.56,32.696000000000005,58.56,64.90400000000001,48.800000000000004,32.696000000000005,64.90400000000001,39.040000000000006
49,Total,78.47,90.0,90.0,87.78,64.90400000000001,90.0,90.0,87.78,90.0
""
""
""
Dataset_ID,Threat Actor,Ransom,Service degradation,IP Theft,Reputation hit,Low quality Product,Data Loss,Privacy Breach,OT Failure,Resource Theft
50,Organized Crime,90.0,49.848,59.519999999999996,49.848,59.519999999999996,89.27999999999999,90.0,59.519999999999996,49.848
50,Other Criminals,20.6494,36.984,40.99060000000001,20.6494,36.984,30.82,36.984,30.82,30.82
50,APTs,76.32,42.612,63.599999999999994,42.612,50.88,84.58800000000001,76.32,63.599999999999994,84.58800000000001
50,Other Governments,26.8,26.8,26.8,26.8,35.644000000000005,26.8,32.160000000000004,17.956000000000003,17.956000000000003
50,Competitors,41.279999999999994,51.6,41.279999999999994,51.6,68.628,61.92,68.628,51.6,51.6
50,Anarchist Insider,45.4461,22.893900000000002,41.004,34.17,27.336000000000006,27.336000000000006,22.893900000000002,22.893900000000002,27.336000000000006
50,Anarchist Outsider,39.2,39.2,32.830000000000005,65.17,39.2,58.8,58.8,39.2,65.17
50,Total,90.0,51.6,63.599999999999994,65.17,68.628,89.27999999999999,90.0,63.599999999999994,84.58800000000001
""
""
""
